"TP" "FP" "FN" "TN" "FDR" "TPR" "Pre" "FPR" "MCC" "Criterion"
0 14 75 1411 1 0 0 0.00982456140350877 -0.022267825669998 "dss"
2 10 73 1415 0.833333333333333 0.0266666666666667 0.166666666666667 0.00701754385964912 0.0480716625334359 "dss"
0 13 75 1412 1 0 0 0.00912280701754386 -0.0214505973806421 "dss"
0 14 75 1411 1 0 0 0.00982456140350877 -0.022267825669998 "dss"
0 16 75 1409 1 0 0 0.0112280701754386 -0.0238213428838727 "dss"
0 10 75 1415 1 0 0 0.00701754385964912 -0.0187944692256065 "dss"
0 14 75 1411 1 0 0 0.00982456140350877 -0.022267825669998 "dss"
3 11 72 1414 0.785714285714286 0.04 0.214285714285714 0.00771929824561404 0.0731657129157076 "dss"
1 14 74 1411 0.933333333333333 0.0133333333333333 0.0666666666666667 0.00982456140350877 0.00768571626517861 "dss"
2 12 73 1413 0.857142857142857 0.0266666666666667 0.142857142857143 0.00842105263157895 0.0413545333871391 "dss"
1 16 74 1409 0.941176470588235 0.0133333333333333 0.0588235294117647 0.0112280701754386 0.00433460390633369 "dss"
2 15 73 1410 0.882352941176471 0.0266666666666667 0.117647058823529 0.0105263157894737 0.0332319632818916 "dss"
0 14 75 1411 1 0 0 0.00982456140350877 -0.022267825669998 "dss"
0 19 75 1406 1 0 0 0.0133333333333333 -0.0259849850167371 "dss"
1 13 74 1412 0.928571428571429 0.0133333333333333 0.0714285714285714 0.00912280701754386 0.00954335385857055 "dss"
1 13 74 1412 0.928571428571429 0.0133333333333333 0.0714285714285714 0.00912280701754386 0.00954335385857055 "dss"
0 15 75 1410 1 0 0 0.0105263157894737 -0.0230571487955358 "dss"
0 19 75 1406 1 0 0 0.0133333333333333 -0.0259849850167371 "dss"
0 21 75 1404 1 0 0 0.0147368421052632 -0.0273368682623422 "dss"
0 11 75 1414 1 0 0 0.00771929824561404 -0.0197184236517606 "dss"
0 14 75 1411 1 0 0 0.00982456140350877 -0.022267825669998 "dss"
0 11 75 1414 1 0 0 0.00771929824561404 -0.0197184236517606 "dss"
1 19 74 1406 0.95 0.0133333333333333 0.05 0.0133333333333333 0 "dss"
0 13 75 1412 1 0 0 0.00912280701754386 -0.0214505973806421 "dss"
1 11 74 1414 0.916666666666667 0.0133333333333333 0.0833333333333333 0.00771929824561404 0.0137347607238388 "dss"
1 16 74 1409 0.941176470588235 0.0133333333333333 0.0588235294117647 0.0112280701754386 0.00433460390633369 "dss"
1 21 74 1404 0.954545454545455 0.0133333333333333 0.0454545454545455 0.0147368421052632 -0.00254451278736314 "dss"
1 16 74 1409 0.941176470588235 0.0133333333333333 0.0588235294117647 0.0112280701754386 0.00433460390633369 "dss"
5 14 70 1411 0.736842105263158 0.0666666666666667 0.263157894736842 0.00982456140350877 0.110778094018722 "dss"
2 9 73 1416 0.818181818181818 0.0266666666666667 0.181818181818182 0.00631578947368421 0.0519849350819142 "dss"
1 10 74 1415 0.909090909090909 0.0133333333333333 0.0909090909090909 0.00701754385964912 0.0161332557150768 "dss"
3 12 72 1413 0.8 0.04 0.2 0.00842105263157895 0.0691714463866075 "dss"
1 18 74 1407 0.947368421052632 0.0133333333333333 0.0526315789473684 0.0126315789473684 0.00136763079035459 "dss"
1 15 74 1410 0.9375 0.0133333333333333 0.0625 0.0105263157894737 0.00595533572096818 "dss"
0 12 75 1413 1 0 0 0.00842105263157895 -0.0206021410857582 "dss"
